0 0 224
0.1 0 143
0.2 0 117
0.3 0 119
0.4 0 99
0.5 0 104
0.6 0 105
0.7 0 99
0.8 0 94
0.9 0 100
1 0 96
0 0.1 224
0.1 0.1 143
0.2 0.1 117
0.3 0.1 106
0.4 0.1 105
0.5 0.1 102
0.6 0.1 98
0.7 0.1 100
0.8 0.1 88
0.9 0.1 101
1 0.1 96
0 0.2 224
0.1 0.2 143
0.2 0.2 115
0.3 0.2 96
0.4 0.2 103
0.5 0.2 98
0.6 0.2 98
0.7 0.2 94
0.8 0.2 94
0.9 0.2 93
1 0.2 100
0 0.3 224
0.1 0.3 134
0.2 0.3 106
0.3 0.3 104
0.4 0.3 97
0.5 0.3 101
0.6 0.3 90
0.7 0.3 110
0.8 0.3 99
0.9 0.3 97
1 0.3 95
0 0.4 224
0.1 0.4 134
0.2 0.4 106
0.3 0.4 97
0.4 0.4 101
0.5 0.4 97
0.6 0.4 101
0.7 0.4 92
0.8 0.4 87
0.9 0.4 100
1 0.4 95
0 0.5 224
0.1 0.5 129
0.2 0.5 110
0.3 0.5 105
0.4 0.5 96
0.5 0.5 92
0.6 0.5 95
0.7 0.5 97
0.8 0.5 87
0.9 0.5 100
1 0.5 95
0 0.6 224
0.1 0.6 129
0.2 0.6 110
0.3 0.6 98
0.4 0.6 95
0.5 0.6 99
0.6 0.6 100
0.7 0.6 90
0.8 0.6 87
0.9 0.6 100
1 0.6 95
0 0.7 224
0.1 0.7 129
0.2 0.7 113
0.3 0.7 98
0.4 0.7 102
0.5 0.7 91
0.6 0.7 101
0.7 0.7 90
0.8 0.7 87
0.9 0.7 100
1 0.7 95
0 0.8 224
0.1 0.8 130
0.2 0.8 108
0.3 0.8 93
0.4 0.8 105
0.5 0.8 91
0.6 0.8 104
0.7 0.8 90
0.8 0.8 87
0.9 0.8 100
1 0.8 95
0 0.9 224
0.1 0.9 130
0.2 0.9 104
0.3 0.9 101
0.4 0.9 97
0.5 0.9 92
0.6 0.9 104
0.7 0.9 90
0.8 0.9 87
0.9 0.9 100
1 0.9 95
0 1 224
0.1 1 130
0.2 1 104
0.3 1 102
0.4 1 99
0.5 1 105
0.6 1 104
0.7 1 90
0.8 1 87
0.9 1 100
1 1 95
