0 0 232
0 0.1 229
0 0.2 229
0 0.3 222
0 0.4 220
0 0.5 222
0 0.6 217
0 0.7 197
0 0.8 197
0 0.9 222

0 1 206
0.1 0 226
0.1 0.1 222
0.1 0.2 221
0.1 0.3 219
0.1 0.4 213
0.1 0.5 222
0.1 0.6 222
0.1 0.7 193
0.1 0.8 197
0.1 0.9 199
0.1 1 203

0.2 0 220
0.2 0.1 233
0.2 0.2 212
0.2 0.3 209
0.2 0.4 209
0.2 0.5 211
0.2 0.6 199
0.2 0.7 211
0.2 0.8 211
0.2 0.9 207
0.2 1 195

0.3 0 227
0.3 0.1 226
0.3 0.2 223
0.3 0.3 203
0.3 0.4 212
0.3 0.5 202
0.3 0.6 218
0.3 0.7 196
0.3 0.8 197
0.3 0.9 199
0.3 1 196

0.4 0 225
0.4 0.1 229
0.4 0.2 229
0.4 0.3 208
0.4 0.4 204
0.4 0.5 209
0.4 0.6 227
0.4 0.7 201
0.4 0.8 203
0.4 0.9 194
0.4 1 193

0.5 0 219
0.5 0.1 230
0.5 0.2 227
0.5 0.3 215
0.5 0.4 222
0.5 0.5 225
0.5 0.6 192
0.5 0.7 202
0.5 0.8 193
0.5 0.9 197
0.5 1 190

0.6 0 224
0.6 0.1 224
0.6 0.2 215
0.6 0.3 216
0.6 0.4 214
0.6 0.5 210
0.6 0.6 207
0.6 0.7 201
0.6 0.8 182
0.6 0.9 208
0.6 1 180

0.7 0 221
0.7 0.1 232
0.7 0.2 216
0.7 0.3 217
0.7 0.4 209
0.7 0.5 185
0.7 0.6 211
0.7 0.7 192
0.7 0.8 182
0.7 0.9 205
0.7 1 201

0.8 0 228
0.8 0.1 220
0.8 0.2 216
0.8 0.3 218
0.8 0.4 211
0.8 0.5 198
0.8 0.6 213
0.8 0.7 181
0.8 0.8 193
0.8 0.9 199
0.8 1 206

0.9 0 220
0.9 0.1 211
0.9 0.2 223
0.9 0.3 214
0.9 0.4 211
0.9 0.5 211
0.9 0.6 190
0.9 0.7 190
0.9 0.8 192
0.9 0.9 207
0.9 1 197

1 0 223
1 0.1 206
1 0.2 207
1 0.3 200
1 0.4 218
1 0.5 202
1 0.6 184
1 0.7 214
1 0.8 201
1 0.9 195
1 1 200
